GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1336052781,2022-02-07 08:29:04.227892,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"374–398 Ferguson Rd, Imperial US-PA 40.49570, -80.31875",L17594819,P,"40.495701","-80.318751",2022-02-06,16:06:00,obsr2181435,S102161005,Incidental,P20,EBIRD,,,,"1.0","0",,"1","1","1",,,Continuing
URN:CornellLabOfOrnithology:EBIRD:OBS1332789419,2022-02-02 21:31:07.732065,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Ferguson Road,L2043424,P,"40.4965376","-80.3181911",2022-02-02,10:48:00,obsr233300,S101896694,Traveling,P22,EBIRD,"12.0","3.462",,"1.0","1",,"0","1","1",,,Continuing light morph.
URN:CornellLabOfOrnithology:EBIRD:OBS1335943897,2022-04-07 08:39:59.186565,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Ferguson Rd. Area Farmland (Allegheny Co.),L17609078,H,"40.4962437","-80.3184823",2022-02-06,12:23:00,obsr1496323,S102150528,Traveling,P22,EBIRD,"109.0","1.883",,"1.0","1",,"1","1","1",,,Continuing
URN:CornellLabOfOrnithology:EBIRD:OBS1336347687,2022-02-07 23:44:54.287904,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Ferguson Road, Clinton",L17670461,P,"40.496288","-80.318584",2022-02-06,15:15:00,obsr723832,S102185607,Stationary,P21,EBIRD,"61.0",,,"1.0","1",,"1","1","1",,,"Continuing, in trees along ridge line at dogleg"
URN:CornellLabOfOrnithology:EBIRD:OBS1332315712,2022-02-08 19:54:57.402846,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Ferguson Rd. - Dog Leg,L17619879,P,"40.4965063","-80.3184197",2022-02-01,15:40:00,obsr973050,S101863044,Traveling,P22,EBIRD,"20.0","0.161",,"2.0","1",G7816048,"1","1","1",,,"In same line of trees as previously reported, east of Ferguson Rd. at the dog leg."
URN:CornellLabOfOrnithology:EBIRD:OBS1332312973,2022-02-01 22:36:25.434644,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"284-304 Ferguson Road, Clinton, Pennsylvania, US (40.495, -80.319)",L17619875,P,"40.4954148","-80.318914",2022-02-01,16:31:00,obsr160067,S101862627,Stationary,P21,EBIRD,"2.0",,,"1.0","1",,"0","1","1",,,continuing light morph
URN:CornellLabOfOrnithology:EBIRD:OBS1335005451,2022-02-06 08:53:24.097266,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"231 Ferguson Road, Clinton, Pennsylvania, US (40.498, -80.323)",L17611019,P,"40.4984722","-80.3231411",2022-02-05,13:28:00,obsr160067,S102073620,Stationary,P21,EBIRD,"12.0",,,"1.0","1",,"0","1","1",,,continuing light morph
URN:CornellLabOfOrnithology:EBIRD:OBS1334886628,2022-02-06 08:54:48.565987,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"374–398 Ferguson Rd, Imperial US-PA 40.49570, -80.31875",L17594819,P,"40.495701","-80.318751",2022-02-05,10:56:00,obsr2181435,S102062112,Traveling,P22,EBIRD,"41.0","1.52",,"1.0","1",,"0","1","1",,Walked Ferguson Rd from Rt 30 to Cork-Bocktown Rd and back,"Continuing in the area. Perched in tree to north of Ferguson road, close to Beaver County line. Flew from perch circled and hovered briefly before flying out of sight towards north east. Clear views of under wing pattern."
URN:CornellLabOfOrnithology:EBIRD:OBS1332771684,2022-02-02 21:31:07.732065,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Ferguson rd/30,L17627878,P,"40.4964634","-80.3189894",2022-02-02,10:43:00,obsr145570,S101895089,Stationary,P21,EBIRD,"2.0",,,"1.0","1",,"0","1","1",,,Continuing light morph. Observed perched in tree line then flying off
URN:CornellLabOfOrnithology:EBIRD:OBS1336085335,2022-02-06 20:36:09.959738,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Ferguson-Cork Bocktown Rds,L17666931,P,"40.496051","-80.318668",2022-02-06,15:46:00,obsr282997,S102163542,Traveling,P22,EBIRD,"20.0","1.609",,"1.0","1",,"1","1","1",,Ferguson & Cork-Bocktown Rds,Light morph hunting on field between Ferguson & 30 - ate in tree & flew across 30
URN:CornellLabOfOrnithology:EBIRD:OBS1336802059,2022-04-07 08:39:59.186565,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,Ferguson Rd. Area Farmland (Allegheny Co.),L17609078,H,"40.4962437","-80.3184823",2022-02-07,11:12:00,obsr1496323,S102224429,Traveling,P22,EBIRD,"175.0","5.086",,"1.0","1",,"0","1","1",,,Continuing
URN:CornellLabOfOrnithology:EBIRD:OBS1336971582,2022-08-02 13:01:17.313346,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"Ferguson Rd, Imperial US-PA (40.4975,-80.3205)",L17613482,P,"40.497522","-80.32051",2022-02-07,10:42:00,obsr862635,S102242549,Traveling,P22,EBIRD,"206.0","2.897",,"1.0","1",,"0","1","1",,,Sitting in field. Disappeared while reaching for camera. Later seen briefly in tree top then photographed flying to tip of Norway spruce along C-B Rd.
URN:CornellLabOfOrnithology:EBIRD:OBS1368434322,2022-03-18 10:08:31.084287,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,"28.0",,,"217 Ferguson Rd, Clinton US-PA 40.49884, -80.32366",L17596833,P,"40.498837","-80.323657",2022-02-15,15:28:00,obsr670405,S105045291,Traveling,P22,EBIRD,"12.0","0.884",,"1.0","1",,"0","1","1",,,"Continuing bird; briefly perched on tree in field by curve in road"
URN:CornellLabOfOrnithology:EBIRD:OBS1334877214,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Green Acres Rd,L8559451,P,"40.8117796","-79.6361639",2022-02-05,11:05:00,obsr664927,S102061595,Traveling,P22,EBIRD,"5.0","1.83",,"1.0","1",,"1","1","1",,,"Dark body, white tail with dark band. It’s been here for 2 weeks"
URN:CornellLabOfOrnithology:EBIRD:OBS1336321769,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Claypoole Rd,L6718274,P,"40.8291867","-79.6222007",2022-02-06,17:15:00,obsr664927,S102183331,Traveling,P22,EBIRD,"45.0","3.219",,"1.0","1",,"0","1","1",,,Both are lighter brown on top and very light underneath. White tail with grayish terminal band. Brownish wrist patches. I believe both are juveniles
URN:CornellLabOfOrnithology:EBIRD:OBS1339920478,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Worthington area,L3263247,P,"40.8330196","-79.62749",2022-02-11,10:17:00,obsr185621,S102465837,Traveling,P22,EBIRD,"180.0","19.312",,"1.0","1",,"1","1","1",,,"Dark morph flying over field across from field by Smith Road, dark wings with white underneath a leading black edge, attaching fair photo, kept flying near a house up on a hill and trees"
URN:CornellLabOfOrnithology:EBIRD:OBS1336320977,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Green Acres Rd,L8559451,P,"40.8117796","-79.6361639",2022-02-06,16:10:00,obsr664927,S102183052,Traveling,P22,EBIRD,"30.0","1.609",,"1.0","1",,"0","1","1",,,"Same hawk in the tree behind the house for at least a week. I believe it's an adult female light morph. Dark belly, mottled bib, white tale underneath with dark terminal band."
URN:CornellLabOfOrnithology:EBIRD:OBS1336893579,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Fox Hollow Road,L5269495,P,"40.821604","-79.6073627",2022-02-07,08:45:00,obsr53100,S102235255,Traveling,P22,EBIRD,"45.0","1.0",,"1.0","1",,"1","1","1",,from church,"flying in to sit down in a field near the manured areas where larks were feeding, moving away (step by step) to avoid my presence"
URN:CornellLabOfOrnithology:EBIRD:OBS1334894970,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Fox Hollow Rd,L6743206,P,"40.821399","-79.6133937",2022-02-05,11:35:00,obsr664927,S102063976,Traveling,P22,EBIRD,"29.0","4.048",,"1.0","1",,"1","1","1",,,1 dark and 2 light morphs. Photos to be added
URN:CornellLabOfOrnithology:EBIRD:OBS1337756579,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Green Acres Rd,L8559451,P,"40.8117796","-79.6361639",2022-02-08,16:00:00,obsr664927,S102303840,Traveling,P22,EBIRD,"30.0","6.437",,"1.0","1",,"1","1","1",,,This hawk as been here for 2 weeks. see photos
URN:CornellLabOfOrnithology:EBIRD:OBS1334945534,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,"107–179 Rhea Rd, Worthington US-PA (40.7837,-79.6525)",L10214961,P,"40.783728","-79.652483",2022-02-05,12:41:00,obsr664927,S102067960,Traveling,P22,EBIRD,"13.0","1.272",,"1.0","1",,"1","1","1",,,"Dark morph, photos to be added"
URN:CornellLabOfOrnithology:EBIRD:OBS1333910767,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,US 422 east - Armstrong,L10868913,P,"40.8486876","-79.6916673",2022-02-01,17:12:00,obsr7108,S101984413,Incidental,P20,EBIRD,,,,"3.0","0",G7820786,"0","1","1",,"MH, RH, Gloria Lamer",All dark buteo perched right along US 422 near Worthington.  We later learned two other birders had seen it earlier at the same location.
URN:CornellLabOfOrnithology:EBIRD:OBS1342353332,2022-02-16 06:56:11.592165,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Fox Hollow Rd,L6743206,P,"40.821399","-79.6133937",2022-02-14,13:30:00,obsr664927,S102663331,Traveling,P22,EBIRD,"30.0","0.402",,"1.0","1",,"0","1","1",,,"Light morph, perhaps an immature. Tail band was diffused grey, brownish wrist patches but light under wing. I've had 2 immatures here in the past 2 weeks so this could have been one of them"
URN:CornellLabOfOrnithology:EBIRD:OBS1336317947,2022-02-12 21:03:00.853319,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,"107–179 Rhea Rd, Worthington US-PA (40.7837,-79.6525)",L10214961,P,"40.783728","-79.652483",2022-02-06,15:10:00,obsr664927,S102182787,Traveling,P22,EBIRD,"20.0","1.609",,"1.0","1",,"1","1","1",,,"Dark morph. All black with white under wing, white tale with black terminal band. Photo."
URN:CornellLabOfOrnithology:EBIRD:OBS1335787722,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,,"28.0",,,Worthington Area,L6790469,P,"40.807248","-79.5964622",2022-02-06,10:20:00,obsr554421,S102136556,Traveling,P22,EBIRD,"88.0","17.815",,"2.0","1",,"0","1","1",,,One dark and two light.
URN:CornellLabOfOrnithology:EBIRD:OBS1342341989,2022-02-16 06:57:14.926442,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,Green Acres Rd,L8559451,P,"40.8117796","-79.6361639",2022-02-14,12:55:00,obsr664927,S102662552,Traveling,P22,EBIRD,"10.0","0.402",,"1.0","1",,"1","1","1",,,Continuing adult light morph being harassed by crows.
URN:CornellLabOfOrnithology:EBIRD:OBS1333912930,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Armstrong,US-PA-005,US-PA_1169,"28.0",,,US 422 east - Armstrong,L10868913,P,"40.8486876","-79.6916673",2022-02-01,17:12:00,obsr357488,S101984523,Incidental,P20,EBIRD,,,,"3.0","0",G7820786,"0","1","1",,,All dark buteo perched right along US 422 near Worthington.  We later learned two other birders had seen it earlier at the same location.
URN:CornellLabOfOrnithology:EBIRD:OBS1340481330,2022-02-20 20:15:18.108996,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,US-PA_1135,"28.0",,,Little Blue Road,L3292530,P,"40.6036571","-80.4941225",2022-02-12,15:01:00,obsr327429,S102512623,Stationary,P21,EBIRD,"20.0",,,"1.0","1",,"1","1","1",,,"Light adult male; multiple tail bands, streaky bib and belly band"
URN:CornellLabOfOrnithology:EBIRD:OBS1343403278,2022-02-20 20:15:44.91975,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Beaver,US-PA-007,US-PA_1135,"28.0",,,Little Blue Run Lake (restricted access),L1652652,H,"40.6194089","-80.5136255",2022-02-16,13:50:00,obsr145570,S102746287,Stationary,P21,EBIRD,"2.0",,,"1.0","0",,"0","1","1",,,"Buteo with white tail base with black band at tip, seen in Flight over field at end of little blue Road"
URN:CornellLabOfOrnithology:EBIRD:OBS1333210529,2022-02-12 20:44:12.067913,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Berks,US-PA-011,,"28.0",,,"147 Mountain Road, Kempton, Pennsylvania, US (40.651, -75.875)",L11352432,P,"40.6512752","-75.8748123",2022-02-01,16:30:00,obsr472666,S101931091,Traveling,P22,EBIRD,"65.0","3.219",,"1.0","1",,"0","1","1",,,Dark phase
URN:CornellLabOfOrnithology:EBIRD:OBS1340492644,2022-02-12 21:32:11.075797,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Blair,US-PA-013,US-PA_1140,"28.0",,,"314 Crawford Road, Tyrone, Pennsylvania, US (40.604, -78.239)",L17724028,P,"40.6036729","-78.2388042",2022-02-12,15:12:00,obsr274680,S102514416,Traveling,P22,EBIRD,"15.0","2.28",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1339757855,2022-02-11 18:10:08.595254,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Butler,US-PA-019,,"28.0",,,"Reichert Rd., Slippery Rock",L8376156,P,"40.997941","-80.0965684",2022-02-11,14:20:00,obsr149178,S102455637,Traveling,P22,EBIRD,"15.0","1.609",,"2.0","1",G7855701,"1","1","0",,,Dark Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1342925748,2022-02-15 18:23:49.864906,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Butler,US-PA-019,,"13.0",,,West Liberty Road,L17757912,P,"41.0061168","-80.0872537",2022-02-15,10:15:00,obsr559926,S102709368,Traveling,P22,EBIRD,"210.0","25.75",,"1.0","1",,"0","1","0",,,"Plump bodied, uniformly dark neck, sides, undersides, no barring. Head a bit lighter than body. Small short beak, Tail even with wingtips. When it took off I saw the light underwing with characteristic dark ""wrist"" spots."
URN:CornellLabOfOrnithology:EBIRD:OBS1339730064,2022-02-11 18:10:08.595254,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Butler,US-PA-019,,"28.0",,,"Reichert Rd., Slippery Rock",L8376156,P,"40.997941","-80.0965684",2022-02-11,14:20:00,obsr231185,S102453314,Traveling,P22,EBIRD,"15.0","1.609",,"2.0","1",G7855701,"1","1","0",,,Dark Phase
URN:CornellLabOfOrnithology:EBIRD:OBS1341362465,2022-02-13 15:07:40.401032,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cambria,US-PA-021,US-PA_3912,"28.0",,,Prince Gallitzin SP,L728269,H,"40.6510806","-78.555336",2022-02-13,13:44:00,obsr604711,S102584179,Traveling,P22,EBIRD,"62.0","22.091",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1339006158,2022-02-10 16:58:53.475248,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,Whitehall-RD+Ramblewood RD,L17673145,P,"40.7303175","-77.9306809",2022-02-10,11:04:00,obsr160930,S102398720,Incidental,P20,EBIRD_PA,,,,"1.0","0",,"0","1","0",,,Overhead
URN:CornellLabOfOrnithology:EBIRD:OBS1353912080,2022-02-27 14:22:12.430595,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,University Park Airport,L935916,H,"40.8486186","-77.8566742",2022-02-27,06:37:00,obsr521246,S103844781,Traveling,P22,EBIRD,"16.0","4.023",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335626466,2022-02-06 09:18:32.678114,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,Seibert and Rock Rd.,L2189986,P,"40.8658433","-77.8376389",2022-02-06,09:17:00,obsr36790,S102121246,Stationary,P21,EBIRD,"1.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1354052561,2022-02-27 19:56:19.616446,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,University Park Airport,L935916,H,"40.8486186","-77.8566742",2022-02-27,17:09:00,obsr239295,S103859454,Incidental,P20,EBIRD,,,,"2.0","0",,"0","1","0",,,Light morph seen perched on a fence post in a field across from the airport on Fox Hill Rd.
URN:CornellLabOfOrnithology:EBIRD:OBS1342298694,2022-02-14 19:38:42.366937,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,Trouthouse,L17749660,P,"40.860571","-77.4738",2022-02-14,09:00:00,obsr2948453,S102660904,Traveling,P22,EBIRD,"90.0","1.609",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365104797,2022-03-13 19:56:01.55095,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,PSU (Univ. Park)--central campus,L623247,H,"40.8000363","-77.8620815",2022-02-15,14:00:00,obsr334516,S104779277,Traveling,P22,EBIRD,"15.0","1.609",,"2.0","1",,"0","1","0",,,flying over farm fields by Univ. barns.  White phase
URN:CornellLabOfOrnithology:EBIRD:OBS1335954760,2022-02-06 21:11:26.71844,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,"Quarry Road, Aaronsburg, Pennsylvania, US (40.902, -77.39)",L17664822,P,"40.9018135","-77.3896153",2022-02-06,14:37:00,obsr514319,S102152821,Incidental,P20,EBIRD,,,,"1.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1343978369,2022-02-17 11:41:12.508974,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,"201 Bitner Hollow Road, Spring Mills, Pennsylvania, US (40.867, -77.628)",L17563582,P,"40.8665105","-77.628332",2022-02-17,11:39:00,obsr37776,S102790638,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1341325946,2022-02-13 17:25:37.501468,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,"393–399 Middle Rd, Centre Hall US-PA (40.8723,-77.6258)",L10470317,P,"40.87231","-77.625831",2022-02-13,14:06:00,obsr999675,S102581535,Stationary,P21,EBIRD,"3.0",,,"2.0","1",,"1","1","0",,"29°, partly sunny",Wondering if this is the same bird that has been recorded in this location for the last three years.
URN:CornellLabOfOrnithology:EBIRD:OBS1338036511,2022-02-09 12:34:57.543189,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,"212–302 Green Grove Rd, Spring Mills US-PA (40.8671,-77.6014)",L10654182,P,"40.867073","-77.601399",2022-02-09,09:23:00,obsr999675,S102321186,Stationary,P21,EBIRD,"5.0",,,"1.0","1",,"1","1","0",,,Shooting into the sun and through lots of brush.
URN:CornellLabOfOrnithology:EBIRD:OBS1339576980,2022-02-11 13:26:04.255716,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,"University Park Airport-StateCollege,PA",L17709810,P,"40.8513662","-77.8528083",2022-02-11,11:20:00,obsr160930,S102438820,Incidental,P20,EBIRD_PA,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335832882,2022-02-06 12:53:58.725162,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,US-PA_1140,"28.0",,,Bald Eagle SP,L191527,H,"41.0342754","-77.6497793",2022-02-06,10:45:00,obsr55873,S102141782,Traveling,P22,EBIRD,"40.0","1.931",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1348714966,2022-02-21 13:03:16.49676,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,"Ridgecrest Drive, Blanchard",L17868560,P,"41.062068","-77.614527",2022-02-21,12:00:00,obsr313742,S103391999,Stationary,P21,EBIRD,"63.0",,,"1.0","1",,"0","1","0",,,Light morph bird: probable female: photos
URN:CornellLabOfOrnithology:EBIRD:OBS1336613580,2022-02-07 10:21:47.300914,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,Whitehall-RD+Ramblewood RD,L17673145,P,"40.7303175","-77.9306809",2022-02-06,11:05:00,obsr160930,S102202679,Incidental,P20,EBIRD_PA,,,,"1.0","0",,"0","1","0",,,Flyover
URN:CornellLabOfOrnithology:EBIRD:OBS1332816024,2022-02-02 12:08:20.441829,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,Rock/Seibert Rd,L1390730,P,"40.8650487","-77.8373821",2022-02-02,09:10:00,obsr100914,S101899208,Stationary,P21,EBIRD_PA,"10.0",,,"1.0","1",,"0","1","0",,,Continuing bird. Being harassed by crows.
URN:CornellLabOfOrnithology:EBIRD:OBS1332070859,2022-02-02 18:21:02.030716,"8253",species,avibase-90B13ACF,Rough-legged Hawk,Buteo lagopus,,,,"1",,,,"Unknown Sex, Juvenile (1)",United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,"28.0",,,Intersection: Seibert and Rock Roads,L17617061,P,"40.867023","-77.83878",2022-02-01,12:29:00,obsr313742,S101844084,Stationary,P21,EBIRD,"5.0",,,"1.0","1",,"1","1","0",,,"Light adult juvenile, perched in a light be tree along Seibert Rd at the intersection at the PSU dairy farm (Rock Rd)."
